orbital_period,impact_parameter,transit_duration,transit_depth,planet_radius,planet_star_radius_ratio,stellar_teff,stellar_logg,stellar_radius,stellar_mass,stellar_density,stellar_magnitude,label
3.3772835,0.5,3.6434514,7216.4961357,15.3058361,0.024231,6688.0,4.11,1.73235,0.96,1.0336105,10.7053,0
2.7180835,0.5,6.1842922,329.1728205,4.2423946,0.024231,5668.0,3.76,2.1805999,0.96,1.0336105,9.54581,0
3.8240826,0.5,2.5172521,10096.1098633,16.0547024,0.024231,6243.0,4.24,1.38719,0.96,1.0336105,10.6611,0
3.7246883,0.5,3.078,3320.0,10.8811,0.024231,6144.0,4.02,1.74,0.96,1.0336105,10.9939,0
0.67554,0.5,0.922,680.0,15.6973,0.024231,4872.0,4.412,2.74,0.96,1.0336105,9.87437,0
8.4249043,0.5,2.311,21600.0,15.0361,0.024231,5756.0,4.51,0.93,0.96,1.0336105,10.7033,0
8.6007557,0.5,3.304,5090.0,10.7988,0.024231,5389.0,4.06,1.5,0.96,1.0336105,10.1669,0
10.0509704,0.5,6.129,8660.0,13.5943,0.024231,5844.0,4.16,1.41,0.96,1.0336105,10.8595,0
34.5059318,0.5,3.8206653,17387.9834231,10.4625162,0.024231,5025.77,4.66348,0.801736,0.96,1.0336105,11.5748,0
17.3890454,0.5,2.6516541,2971.7532268,6.4840125,0.024231,5025.77,4.66348,0.801736,0.96,1.0336105,11.5748,0
2.2390502,0.5,1.64,490.0,2.73215,0.024231,6021.0,4.29,1.25,0.96,1.0336105,10.6071,0
1.5873866,0.5,1.51,110.0,1.09083,0.024231,5028.0,4.55,0.81,0.96,1.0336105,9.5998,0
12.9773004,0.5,4.391,997.0,7.75284,0.024231,6610.0,4.14,1.66,0.96,1.0336105,10.2182,0
5.2132496,0.5,3.765,750.0,3.72907,0.024231,6318.0,4.2,1.47,0.96,1.0336105,10.235,0
1.09333,0.5,1.975,1250.0,12.2642,0.024231,5274.0,4.412,3.39,0.96,1.0336105,10.879,0
0.9499997,0.5,2.544,4200.0,14.0337,0.024231,7421.0,4.0,2.16,0.96,1.0336105,10.8207,0
5.1354577,0.5,3.716,353.0,3.3405,0.024231,6515.0,3.97,1.99,0.96,1.0336105,10.0788,0
23.0531698,0.5,1.228,2940.0,9.12613,0.024231,5752.0,4.3,1.19,0.96,1.0336105,10.7791,0
37.83633,0.5,5.713,8240.0,13.5094,0.024231,6641.0,4.38,1.26,0.96,1.0336105,10.9591,0
8.2148505,0.5,3.839,3140.0,10.4375,0.024231,6183.0,4.0,1.81,0.96,1.0336105,10.5527,0
3.1385875,0.5,3.541,584.0,4.70639,0.024231,6278.0,4.08153,1.55,0.96,1.0336105,8.735,0
9.2786686,0.5,4.577,527.0,2.23168,0.024231,6018.0,4.39,1.12,0.96,1.0336105,10.4679,0
1.78166,0.5,2.765,8160.0,13.9111,0.024231,6528.0,4.412,1.49,0.96,1.0336105,10.8181,0
1.78252,0.5,2.729,1920.0,18.6528,0.024231,5085.0,4.412,3.7,0.96,1.0336105,10.8642,0
0.6856225,0.5,0.751,723.0,3.35129,0.024231,5829.0,4.41,1.06,0.96,1.0336105,10.4929,0
2.9601848,0.5,2.014,960.0,4.21067,0.024231,6069.0,4.24,1.33,0.96,1.0336105,10.5817,0
4.4379727,0.5,4.7176624,16222.5125043,20.3565337,0.024231,5967.0,4.08,1.5696599,0.96,1.0336105,12.9614,1
7.8914271,0.5,4.2653156,9822.0002486,12.9299942,0.024231,5883.0,4.25,1.27992,0.96,1.0336105,12.9934,1
3.5224751,0.5,3.2804955,8602.325645,15.9014832,0.024231,6179.0,4.11,1.5817,0.96,1.0336105,13.1448,1
3.024111,0.5,2.7209657,7558.6411086,12.0899079,0.024231,6041.0,4.22,1.36388,0.96,1.0336105,13.4633,1
15.1689723,0.5,2.0633315,7818.5475582,11.7952966,0.024231,5713.0,4.34,1.12898,0.96,1.0336105,11.4864,0
0.4384814,0.5,0.5192935,486.4774785,0.6505972,0.024231,3146.0,4.438,0.284538,0.96,1.0336105,13.3292,0
8.3522143,0.5,1.6637119,3924.642229,1.8017268,0.024231,3146.0,4.438,0.284538,0.96,1.0336105,13.3292,0
260.1740061,0.5,24.0527095,4747.959592,11.3192423,0.024231,5739.0,4.03,1.62762,0.96,1.0336105,8.56854,0
8.379057,0.5,2.899,2930.0,4.97002,0.024231,5574.0,4.51,0.91,0.96,1.0336105,12.1625,0
3.5484481,0.5,4.5123025,7022.0056891,15.2165016,0.024231,6295.0,4.03,1.78185,0.96,1.0336105,12.7655,1
6.5011256,0.5,5.442,4370.0,3.97,0.024231,5485.0,4.412,1.028,0.96,1.0336105,8.0348,0
6.9067868,0.5,6.6850674,1751.7778572,13.4176028,0.024231,5731.8,3.65,3.1513801,0.96,1.0336105,11.4057,0
7.2147718,0.5,4.0147754,8580.1836801,10.1239555,0.024231,5440.3,4.4,1.08637,0.96,1.0336105,12.7421,0
4.476922,0.5,2.971921,9095.8829177,14.3955457,0.024231,5772.2,4.4,1.37148,0.96,1.0336105,13.0654,0
2.7492277,0.5,1.688,11250.0,12.683,0.024231,5344.0,4.4,1.14,0.96,1.0336105,13.0769,0
3.735051,0.5,2.4293974,8964.0239073,14.2690959,0.024231,5829.0,4.3,1.36818,0.96,1.0336105,13.0943,0
4.4343277,0.5,2.8960794,13087.3233045,11.8751226,0.024231,4979.4,4.412,1.00254,0.96,1.0336105,13.458,0
4.4617755,0.5,5.4532494,18854.6431909,31.9660922,0.024231,6354.0,4.24472,2.23892,0.96,1.0336105,12.7222,0
5.3160704,0.5,4.3526595,14202.6126293,19.5006469,0.024231,5477.0,4.4,1.5522701,0.96,1.0336105,12.5965,0
4.0115394,0.5,2.2686483,14587.5117969,15.3487909,0.024231,5741.0,4.3,1.13908,0.96,1.0336105,12.8641,0
6.2643442,0.5,3.8202596,10552.2490654,11.6261491,0.024231,5262.0,4.4,1.12916,0.96,1.0336105,12.5625,0
2.1223673,0.5,1.5855365,8056.3340252,12.9814367,0.024231,6079.0,4.33912,1.19653,0.96,1.0336105,11.3996,0
15.3419095,0.5,2.736,683.0,1.7005,0.024231,4669.0,4.63,0.69,0.96,1.0336105,7.4259,0
4.164514,0.5,2.0579197,7675.7705005,8.9598265,0.024231,5101.7,4.412,0.933443,0.96,1.0336105,10.9916,0
1.1953968,0.5,1.5752293,1127.2344564,3.5030245,0.024231,5728.0,4.4217,1.02917,0.96,1.0336105,11.3643,0
4.954648,0.5,3.639,7357.0,13.0889,0.024231,6562.0,4.24,1.47,0.96,1.0336105,9.0532,1
4.9549631,0.5,5.9565174,8236.2566801,18.4504689,0.024231,6282.4,3.92936,1.99207,0.96,1.0336105,11.117,1
3.3771114,0.5,2.4508029,4515.155077,8.6110106,0.024231,5614.86,4.21917,1.28017,0.96,1.0336105,11.4513,1
10.6953083,0.5,2.044,920.0,2.84818,0.024231,5272.71,3.98846,0.88,0.96,1.0336105,9.6878,0
2.9360281,0.5,2.118,6790.0,7.18912,0.024231,4983.6,0.2,0.83,0.96,1.0336105,12.3181,0
1.3477642,0.5,1.112,762.0,6.61528,0.024231,6252.0,4.19,1.47,0.96,1.0336105,10.2001,0
11.9124942,0.5,3.7520869,19304.2778014,11.3754057,0.024231,5064.0,4.53576,0.823883,0.96,1.0336105,12.173,0
3.05631,0.5,3.0708372,17308.3639678,20.0727443,0.024231,6344.0,4.21787,1.44638,0.96,1.0336105,12.3775,0
2.2250514,0.5,2.3678871,13144.590055,10.0926189,0.024231,5103.0,4.48023,0.883426,0.96,1.0336105,13.191,1
0.8891483,0.5,1.1970992,44722.5890994,14.8249782,0.024231,3653.0,4.60969,0.649887,0.96,1.0336105,15.0804,0
1.7690121,0.5,1.0172953,10110.2139841,10.5045599,0.024231,4683.0,4.62,0.701795,0.96,1.0336105,10.7218,1
8.000489,0.5,4.6706895,4606.7419685,10.9709265,0.024231,6146.0,4.12,1.55738,0.96,1.0336105,10.9651,0
0.6743453,0.5,0.9010413,103652.0705638,12.4716613,0.024231,3228.0,4.90232,0.321846,0.96,1.0336105,15.7438,0
3.4391152,0.5,3.3615891,12391.7493402,13.6350253,0.024231,4955.0,4.4,1.21438,0.96,1.0336105,13.3304,0
0.62425,0.5,0.774288,954.060325,1.671618,0.024231,3765.0,4.75169,0.525,0.96,1.0336105,12.1535,0
12.7846809,0.5,4.8533784,19658.0816662,11.7994875,0.024231,5077.7,4.4,0.836244,0.96,1.0336105,13.4669,0
3.0911721,0.5,1.9714799,349.193899,1.666703,0.024231,5253.0,4.54958,0.834386,0.96,1.0336105,9.2551,0
5.1293855,0.5,2.8939597,9414.7547938,8.9112749,0.024231,5116.3,4.45,0.920804,0.96,1.0336105,12.4235,0
5.179282,0.5,2.6320655,5746.9651279,9.3730831,0.024231,5784.0,4.3,1.21172,0.96,1.0336105,13.2598,0
2.4156482,0.5,2.837,3550.0,3.97,0.024231,5727.0,4.3,1.028,0.96,1.0336105,12.6562,0
5.7772122,0.5,2.56341,1470.3821261,2.8693434,0.024231,4882.7,4.6,0.729818,0.96,1.0336105,9.977,0
5.6807412,0.5,4.1093897,1892.9692302,6.2844217,0.024231,6295.0,4.3,1.38612,0.96,1.0336105,12.0253,0
3.8300359,0.5,4.1744985,7753.4083536,11.7278481,0.024231,5916.0,4.3,1.3126301,0.96,1.0336105,12.8172,0
0.3456911,0.5,0.648,2800.0,10.1929,0.024231,6282.0,4.3,1.05,0.96,1.0336105,11.5547,0
10.1688722,0.5,4.3884108,7366.339761,12.8424534,0.024231,5161.7,4.3,1.3986,0.96,1.0336105,12.9901,0
5.826325154,0.5,0.68,5530.0,8.85869,0.024231,5709.0,4.438,1.0929,0.96,1.0336105,8.7635,0
1.3926549,0.5,2.0005269,7098.4535786,13.3635819,0.024231,5615.0,4.39,1.2094899,0.96,1.0336105,11.6659,0
8.4536777,0.5,3.5738006,2872.2887525,4.0269258,0.024231,3588.0,4.60198,0.698009,0.96,1.0336105,6.755,0
2.2456869,0.5,3.155,12600.0,17.5083,0.024231,6381.0,4.2,1.5,0.96,1.0336105,12.7427,0
6.9309657,0.5,5.2921448,6887.4200394,13.513657,0.024231,5847.0,4.3,1.59136,0.96,1.0336105,12.0599,0
0.5055105,0.5,0.648232,2269.199137,4.9709812,0.024231,4996.3,4.5,1.01489,0.96,1.0336105,11.9987,0
3.5775562,0.5,3.531,4060.0,3.97,0.024231,5823.3,4.3,1.028,0.96,1.0336105,13.3639,0
0.9017685,0.5,0.635,958.0,4.77441,0.024231,5828.0,3.9,1.36,0.96,1.0336105,9.6968,0
4.2217717,0.5,2.561,594.0,2.81922,0.024231,5763.48,3.99846,1.21,0.96,1.0336105,10.0106,0
11.5472009,0.5,1.0326107,663.4411526,3.1457403,0.024231,5763.48,3.99846,1.20847,0.96,1.0336105,10.0106,0
3.36296,0.5,2.594,750.0,2.69668,0.024231,5420.0,4.5,0.9,0.96,1.0336105,10.8911,0
4.98668,0.5,2.267,860.0,5.51463,0.024231,6046.0,4.06,1.64,0.96,1.0336105,10.6658,0
14.445918,0.5,1.533311,1273.806981,3.290507,0.024231,5063.0,4.48439,0.87237,0.96,1.0336105,10.2733,0
1.79217,0.5,1.797,1710.0,21.4342,0.024231,4884.0,4.412,4.7,0.96,1.0336105,10.9198,0
5.46278,0.5,1.274,2982.0,19.5752,0.024231,5718.0,4.412,1.69,0.96,1.0336105,8.565,0
11.45959,0.5,0.956,650.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,8.776,0
2.50876,0.5,1.2523065,5830.0602325,11.5931606,0.024231,5226.0,4.28,1.13416,0.96,1.0336105,10.9896,0
2.91615,0.5,1.481,2280.0,13.4791,0.024231,6103.0,3.64,2.69,0.96,1.0336105,10.7837,0
17.14012,0.5,1.176,2180.0,8.14257,0.024231,6378.0,4.1,1.67,0.96,1.0336105,10.8988,0
3.5315897,0.5,2.689,7230.0,14.2116,0.024231,6209.0,4.09,1.62,0.96,1.0336105,10.8673,0
0.49642,0.5,0.572,1000.0,5.57222,0.024231,7000.0,4.33,1.41,0.96,1.0336105,10.9987,0
3.3904897,0.5,2.878,260.0,2.40673,0.024231,6113.8,4.19,1.43,0.96,1.0336105,10.7188,0
92.1950921,0.5,4.206,3760.0,18.9408,0.024231,5030.6,4.412,3.0,0.96,1.0336105,10.7891,0
705.5844658,0.5,1.9189212,101204.8459939,17.179547,0.024231,3689.0,4.78104,0.487,0.96,1.0336105,11.1427,0
3.06555,0.5,2.483,2920.0,5.41363,0.024231,5285.0,4.7,0.71,0.96,1.0336105,10.9931,0
3.3243,0.5,2.337,1150.0,21.7252,0.024231,4779.7,4.412,5.76,0.96,1.0336105,10.1738,0
6.53144,0.5,5.713,700.0,6.77621,0.024231,6037.2,3.66,2.58,0.96,1.0336105,9.9279,0
5.41418,0.5,4.428,7850.0,3.97,0.024231,6664.0,4.412,1.028,0.96,1.0336105,10.8068,0
5.46377,0.5,1.036,4010.0,12.894,0.024231,5286.9,4.412,1.95,0.96,1.0336105,9.1984,0
3.7981107,0.5,3.914,750.0,4.13478,0.024231,5042.0,4.04,1.51,0.96,1.0336105,10.8366,0
2.9663437,0.5,4.44,206.0,2.02837,0.024231,5807.0,4.14,1.59,0.96,1.0336105,9.9676,0
5.41402,0.5,4.418,7780.0,15.9563,0.024231,6394.3,4.412,1.75,0.96,1.0336105,10.787,0
62.1624516,0.5,4.319,3710.0,10.3408,0.024231,7546.0,4.24,1.66,0.96,1.0336105,10.4653,0
1.27349,0.5,1.655,920.0,13.6856,0.024231,4982.0,4.412,4.35,0.96,1.0336105,10.3486,0
5.826325154,0.5,4.8120529,4104.5873474,5.5237367,0.024231,4658.0,4.53096,0.710768,0.96,1.0336105,11.0316,0
0.8153098,0.5,1.373,189.0,1.19041,0.024231,5729.0,4.47487,0.97,0.96,1.0336105,10.1583,0
11.5743561,0.5,6.0493763,14285.1321998,18.1309835,0.024231,5776.0,4.13,1.4578,0.96,1.0336105,12.7778,0
12.379649,0.5,3.3314543,711.2691437,8.6993926,0.024231,6582.0,3.69,2.7841101,0.96,1.0336105,10.8841,0
85.4244796,0.5,3.6658465,1134.2233028,4.4208054,0.024231,5697.0,4.21712,1.29609,0.96,1.0336105,9.9558,0
26.4579842,0.5,3.372,397.0,2.90965,0.024231,5706.0,4.84423,1.37,0.96,1.0336105,9.34244,0
11.9526103,0.5,2.74,9860.0,11.4014,0.024231,6049.0,4.438,1.25,0.96,1.0336105,12.0836,0
13.9631929,0.5,4.5245027,812.9002244,2.3118575,0.024231,5270.9,4.438,0.813544,0.96,1.0336105,10.446,0
35.1896444,0.5,3.3254029,4524.9353925,2.2253696,0.024231,3446.0,4.89707,0.326932,0.96,1.0336105,12.9672,0
9.6799809,0.5,1.806,15870.0,14.6081,0.024231,5980.0,4.39,1.11,0.96,1.0336105,12.2169,0
16.5899263,0.5,2.1573675,642.4369483,5.4428798,0.024231,6690.0,4.1059,1.7449,0.96,1.0336105,7.97758,0
5.826325154,0.5,2.67,13400.0,4.214299,0.024231,3396.0,4.91468,0.334,0.96,1.0336105,12.4253,0
0.3524597,0.5,0.578,305.0,1.76224,0.024231,5432.0,4.51,0.9,0.96,1.0336105,9.75874,0
1.9011452,0.5,1.6128566,1640.9567262,5.7647423,0.024231,5392.0,4.412,0.986402,0.96,1.0336105,12.4841,0
1.4937444,0.5,2.044,160.0,1.62102,0.024231,6328.0,4.32136,1.28,0.96,1.0336105,10.4267,0
5.826325154,0.5,14.9235889,357.7289632,1.6330887,0.024231,5599.0,4.57217,0.852643,0.96,1.0336105,9.7115,0
121.3342908,0.5,6.1861599,1830.5369311,4.1767182,0.024231,6140.0,4.54184,0.957395,0.96,1.0336105,10.5653,0
0.8294084,0.5,0.5583289,254.6127529,2.4799192,0.024231,5951.67,4.438,1.52424,0.96,1.0336105,9.1021,0
2.326343,0.5,1.2195051,4153.6144436,1.9763187,0.024231,3244.0,4.97167,0.261162,0.96,1.0336105,13.5042,0
3.4950422,0.5,1.0311342,2004.426903,1.2734423,0.024231,3022.0,4.99625,0.242745,0.96,1.0336105,12.2591,0
2.0344366,0.5,0.958248,1142.0994266,0.901106,0.024231,3022.0,4.99625,0.242745,0.96,1.0336105,12.2591,0
2.2891027,0.5,0.8344032,1384.622855,0.9131404,0.024231,3022.0,4.99625,0.242745,0.96,1.0336105,12.2591,0
7.1566025,0.5,1.218975,674.5586897,3.1263063,0.024231,5910.35,4.35957,1.13489,0.96,1.0336105,10.1338,0
1.4206036,0.5,1.6483243,448.0101837,1.1974247,0.024231,3872.0,4.69525,0.548484,0.96,1.0336105,11.9521,0
2.8411415,0.5,1.174,530.0,1.42162,0.024231,3872.0,4.69525,0.55,0.96,1.0336105,11.9521,0
10.4029111,0.5,1.3721731,824.1851185,1.8465904,0.024231,3872.0,4.69525,0.548484,0.96,1.0336105,11.9521,0
5.826325154,0.5,1.51,30400.0,2.432614,0.024231,2808.0,5.20628,0.128,0.96,1.0336105,13.8409,0
5.826325154,0.5,4.6288711,261.9656428,2.7599934,0.024231,6380.43,4.1278,1.61077,0.96,1.0336105,7.7293,0
26.5456672,0.5,2.582,8290.0,29.1697,0.024231,6180.0,4.06,1.68,0.96,1.0336105,11.8248,0
32.8236817,0.5,15.237374,368.5500142,5.1519952,0.024231,6258.0,3.68336,2.63025,0.96,1.0336105,8.1526,0
46.5710978,0.5,6.1832559,328.3531481,2.1305645,0.024231,6495.0,4.43957,1.15083,0.96,1.0336105,8.75584,0
2.6796164,0.5,0.9028948,827.5423687,1.8334769,0.024231,3943.0,4.62547,0.63072,0.96,1.0336105,10.3543,0
1.1188024,0.5,1.119,427.0,1.44009,0.024231,3943.0,4.62547,0.63,0.96,1.0336105,10.3543,0
20.1546939,0.5,1.3244754,1039.4977103,2.3244125,0.024231,4863.0,4.63136,0.712388,0.96,1.0336105,11.4208,0
76.8663962,0.5,6.7753035,341.5578492,1.9249103,0.024231,5482.02,4.5343,0.877042,0.96,1.0336105,8.9072,0
5.826325154,0.5,12.4042036,178.9213506,3.3789105,0.024231,6358.0,3.76624,2.43663,0.96,1.0336105,7.98614,0
1.4663344,0.5,0.447,920.0,1.87124,0.024231,3412.0,4.9014,0.32,0.96,1.0336105,12.4199,0
3.1434463,0.5,1.501,803.0,2.34132,0.024231,4962.0,4.55115,0.79,0.96,1.0336105,10.2455,0
2.6865041,0.5,2.5524772,12250.4189724,13.7470239,0.024231,5738.0,4.23836,1.18274,0.96,1.0336105,13.2576,1
18.6016754,0.5,2.3690896,559.9932489,9.1300283,0.024231,6175.0,3.37301,3.7007,0.96,1.0336105,8.44143,0
210.668358,0.5,10.3865576,342.5966404,2.8961818,0.024231,6683.0,4.22146,1.52592,0.96,1.0336105,9.13648,0
12.5520766,0.5,6.8268193,202.0868952,2.8228669,0.024231,7020.0,4.09526,1.84505,0.96,1.0336105,9.29735,0
0.4018586,0.5,1.5779753,111.3648011,0.5525072,0.024231,3621.0,4.7197,0.520283,0.96,1.0336105,11.2076,0
4.9707023,0.5,2.586,487.0,2.38733,0.024231,6109.0,4.33438,1.21,0.96,1.0336105,9.88372,0
27.2672016,0.5,2.4164839,1154.3278885,1.5781136,0.024231,3546.0,4.77262,0.460014,0.96,1.0336105,11.3078,0
179.4031712,0.5,10.7569968,618.5780905,3.7472354,0.024231,6863.0,4.27882,1.4648,0.96,1.0336105,9.85236,0
11.8120707,0.5,3.3324162,189.027556,1.7481305,0.024231,6037.0,4.32817,1.20105,0.96,1.0336105,8.5709,0
8.9172211,0.5,2.6426767,2147.0816912,2.7931797,0.024231,4066.0,4.67766,0.605243,0.96,1.0336105,12.709,0
63.39545,0.5,5.1295954,851.8694759,3.3507179,0.024231,5717.0,4.43377,1.0149601,0.96,1.0336105,10.0011,0
3.1260778,0.5,1.7185367,11383.7527081,10.9257115,0.024231,5100.0,4.4651,0.874706,0.96,1.0336105,11.5005,1
0.3862197,0.5,0.9122445,437.6381201,1.1988782,0.024231,3863.0,4.67991,0.566304,0.96,1.0336105,11.1079,0
9.405877,0.5,1.5560322,1425.9330181,1.977596,0.024231,3869.0,4.75875,0.475701,0.96,1.0336105,11.9959,0
7.0767314,0.5,2.444,630.0,2.4422,0.024231,5781.0,4.45679,1.0,0.96,1.0336105,10.8746,0
6.0683318,0.5,1.9825707,1742.7332385,2.1199939,0.024231,3668.0,4.73795,0.499376,0.96,1.0336105,11.814,0
340.3877311,0.5,9.2318877,718.3774619,3.6888424,0.024231,6424.0,4.33722,1.27808,0.96,1.0336105,9.78288,0
60.06632,0.5,2.409,990.0,7.64759,0.024231,5660.0,4.10485,1.47,0.96,1.0336105,9.00772,0
139.2632286,0.5,15.5650549,403.2688035,1.8388146,0.024231,5373.01,4.49164,0.90717,0.96,1.0336105,10.4431,0
22.048775,0.5,3.8087167,540.6928554,1.9509885,0.024231,4836.0,4.53282,0.794435,0.96,1.0336105,11.6702,0
5.826325154,0.5,7.6412469,1990.1263914,2.8951165,0.024231,4239.0,4.61861,0.659937,0.96,1.0336105,11.1919,0
165.0031583,0.5,5.0545903,2976.5490435,4.5170453,0.024231,5780.0,4.56973,0.699973,0.96,1.0336105,9.863,0
13.340145,0.5,4.611198,589.893526,3.929267,0.024231,6467.0,4.16063,1.57943,0.96,1.0336105,8.7435,0
4.8566656,0.5,2.585881,1163.8416088,3.2987328,0.024231,5607.0,4.63178,0.796892,0.96,1.0336105,11.8231,0
15.4432661,0.5,3.8493075,4652.019556,5.7063938,0.024231,5607.0,4.63178,0.796892,0.96,1.0336105,11.8231,0
5.826325154,0.5,17.0708835,8209.2875404,7.6712645,0.024231,5607.0,4.63178,0.796892,0.96,1.0336105,11.8231,0
6.0541622,0.5,4.592,255.0,4.01623,0.024231,6187.0,4.09624,1.61,0.96,1.0336105,8.36872,0
1.3103832,0.5,1.6240216,3904.2824741,9.8603222,0.024231,5228.0,4.45189,0.928507,0.96,1.0336105,11.0075,0
0.7196291,0.5,1.474746,4971.1456595,12.2917419,0.024231,6454.0,4.3,1.69458,0.96,1.0336105,11.8199,0
9.4070515,0.5,2.6715391,967.7626685,3.9938238,0.024231,6223.0,4.33525,1.2331001,0.96,1.0336105,10.2356,0
0.918902,0.5,1.781955,6718.8492909,15.2109193,0.024231,5382.0,4.4,1.1659,0.96,1.0336105,12.8483,0
2.9905745,0.5,2.0941681,11083.8941211,13.2344892,0.024231,5535.6,4.4,1.10305,0.96,1.0336105,13.3456,0
2.6820061,0.5,1.8238879,8514.9665485,14.1985341,0.024231,5465.0,4.4,1.285,0.96,1.0336105,12.2294,0
3.86866,0.5,2.3101443,8058.0771611,13.9784675,0.024231,6373.5,4.2,1.3337801,0.96,1.0336105,12.2397,0
20.2656358,0.5,6.4172007,802.3053384,4.03042,0.024231,6276.1,4.25063,1.37617,0.96,1.0336105,10.0596,0
3.3610013,0.5,2.5685869,24081.7810523,12.7400071,0.024231,5375.0,4.49371,0.817705,0.96,1.0336105,11.4779,1
2.9432073,0.5,2.501,12560.0,13.6531,0.024231,5266.7,4.412,1.18,0.96,1.0336105,12.9565,0
1.5933772,0.5,1.7732569,7842.0221441,9.012542,0.024231,5289.4,4.5,0.885125,0.96,1.0336105,12.0892,0
3.1856867,0.5,3.1050115,7776.6827786,3.97,0.024231,5590.5,4.4,1.028,0.96,1.0336105,12.526,0
1.8905304,0.5,1.2347831,3550.5585147,3.97,0.024231,5816.0,4.3,1.028,0.96,1.0336105,11.449,0
15.937546,0.5,4.5395335,4172.2924827,11.9220549,0.024231,6093.1,4.1,1.55033,0.96,1.0336105,11.7493,0
1.440707,0.5,1.8086852,4514.4039925,9.984491,0.024231,5941.2,4.3,1.1648901,0.96,1.0336105,11.0675,0
3.0958985,0.5,1.8584684,10354.9916952,19.2443952,0.024231,6764.0,4.3,1.25844,0.96,1.0336105,12.0516,0
5.826325154,0.5,8.4494541,6007.8703021,11.625865,0.024231,5635.75,4.12397,1.43565,0.96,1.0336105,11.8831,0
5.826325154,0.5,4.6833042,2749.2099367,6.5071192,0.024231,4968.0,4.438,0.844548,0.96,1.0336105,8.6512,0
5.826325154,0.5,6.1120058,855.5836036,4.1844083,0.024231,6329.0,4.24509,1.39619,0.96,1.0336105,8.40302,0
11.6207544,0.5,5.6290584,486.0090375,3.207554,0.024231,6329.0,4.24509,1.39619,0.96,1.0336105,8.40302,1
1.3382314,0.5,2.1560676,27137.0920051,14.8542602,0.024231,5436.0,4.46024,0.894974,0.96,1.0336105,11.8295,1
5.826325154,0.5,4.4875335,4111.2234826,18.0,0.024231,5879.0,4.28122,1.23623,0.96,1.0336105,9.85317,0
716.3497402,0.5,3.612,867.0,2.90826,0.024231,5645.84,4.46148,0.97,0.96,1.0336105,9.84325,0
20.2254946,0.5,2.2719961,712.14897,1.9090249,0.024231,4465.0,4.6,0.697547,0.96,1.0336105,10.0534,0
11.3071786,0.5,2.824,264.0,1.02968,0.024231,4465.0,4.6,0.7,0.96,1.0336105,10.0534,0
0.98656,0.5,0.724,390.0,3.78687,0.024231,5522.0,3.99,1.64,0.96,1.0336105,10.3338,0
1.0361758,0.5,2.93,348.0,2.62395,0.024231,6413.0,4.2,1.5,0.96,1.0336105,9.14425,0
4.26991,0.5,1.509,2240.0,8.95578,0.024231,6580.0,4.16,1.62,0.96,1.0336105,9.5103,0
58.9970907,0.5,5.722,2725.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,9.456,0
82.7899763,0.5,5.8475847,1017.8544172,3.1369358,0.024231,6115.0,4.5616,0.957772,0.96,1.0336105,9.4088,0
17.1019622,0.5,3.357,11430.0,10.1067,0.024231,5302.3,4.4,0.93,0.96,1.0336105,11.584,0
6.5346715,0.5,3.304,6370.0,10.7773,0.024231,5424.0,3.35,1.33,0.96,1.0336105,11.7944,0
11.6700285,0.5,2.0534143,2783.7905216,2.0205499,0.024231,3644.0,4.79912,0.380272,0.96,1.0336105,11.3018,0
7.2011383,0.5,2.1444681,1662.8398306,1.7056002,0.024231,3644.0,4.79912,0.380272,0.96,1.0336105,11.3018,0
2.2088214,0.5,2.544,7770.0,11.6656,0.024231,5960.4,4.27,1.26,0.96,1.0336105,11.8699,1
4.7150942,0.5,2.436,7460.0,7.48939,0.024231,3798.0,4.67,0.57,0.96,1.0336105,13.3666,0
7.4972297,0.5,3.589,14480.0,11.9137,0.024231,5596.2,4.43,1.0,0.96,1.0336105,12.2015,0
14.2197641,0.5,6.416,2390.0,8.78678,0.024231,6115.0,3.97,1.83,0.96,1.0336105,12.3462,0
7.9980831,0.5,3.047,3960.0,10.9403,0.024231,5556.0,3.97,1.7,0.96,1.0336105,12.1385,0
1.4492052,0.5,1.104,1200.0,6.15666,0.024231,6004.9,4.39,1.12,0.96,1.0336105,12.1323,0
7.7119842,0.5,4.058,3176.0,10.7188,0.024231,6458.0,4.03,1.83,0.96,1.0336105,10.1757,0
2.994263,0.5,6.9172309,1120.6492357,11.5655979,0.024231,4784.0,4.412,3.22859,0.96,1.0336105,11.2347,0
22.6539607,0.5,3.468,11530.0,12.2765,0.024231,5523.0,4.33,1.12,0.96,1.0336105,11.7024,0
9.7728388,0.5,7.4907772,2279.7003176,12.0232332,0.024231,5636.8,3.66,2.43731,0.96,1.0336105,11.9507,0
2.8392793,0.5,1.4011791,35229.7098319,10.4761821,0.024231,3642.0,4.438,0.54933,0.96,1.0336105,14.6253,0
1.6471574,0.5,1.033,3880.0,6.06894,0.024231,5027.0,4.64,0.73,0.96,1.0336105,11.8012,0
0.87741,0.5,0.472,12050.0,8.59148,0.024231,3495.0,4.64,0.62,0.96,1.0336105,12.722,0
3.9471567,0.5,1.699,1880.0,3.86968,0.024231,4794.0,4.47,0.84,0.96,1.0336105,11.1581,0
3.2553185,0.5,2.061,1920.0,6.72917,0.024231,5927.0,4.28,1.25,0.96,1.0336105,12.2539,0
